-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845,-20845
-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152,-12152
8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963,8963
2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562,-4562
-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666,-10666
-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247,-4247
9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,9809,9809
1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706
2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681
5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408,5408
-279,-279,-279,-279,-279,-279,-279,-279,-279,-279,-279,-279,-279,-279,-279,-279
2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811
-795,-795,-795,-795,-795,-795,-795,-795,-795,-795,-795,-795,-795,-795,-795,-795
-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212,-1212
1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803
4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,4905,4905
9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162,9162
-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600,-2600
-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210
11739,11739,11739,11739,11739,11739,11739,11739,11739,11739,11739,11739,11739,11739,11739,11739
3235,3235,3235,3235,3235,3235,3235,3235,3235,3235,3235,3235,3235,3235,3235,3235
3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826
2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167
-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031,-13031
-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523,-3523
10860,10860,10860,10860,10860,10860,10860,10860,10860,10860,10860,10860,10860,10860,10860,10860
-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455,-3455
-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055,-15055
-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067,-6067
3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049
7790,7790,7790,7790,7790,7790,7790,7790,7790,7790,7790,7790,7790,7790,7790,7790
1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879
-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612,-6612
895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895
1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408
-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622,-4622
-442,-442,-442,-442,-442,-442,-442,-442,-442,-442,-442,-442,-442,-442,-442,-442
2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980
9979,9979,9979,9979,9979,9979,9979,9979,9979,9979,9979,9979,9979,9979,9979,9979
8642,8642,8642,8642,8642,8642,8642,8642,8642,8642,8642,8642,8642,8642,8642,8642
-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447,-4447
-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454,-3454
2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253
7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478
13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694
4417,4417,4417,4417,4417,4417,4417,4417,4417,4417,4417,4417,4417,4417,4417,4417
-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599,-3599
4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,4585
1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894
-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910,-13910
-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324,-11324
-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614,-1614
-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555,-2555
7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635,7635
12465,12465,12465,12465,12465,12465,12465,12465,12465,12465,12465,12465,12465,12465,12465,12465
-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177
903,903,903,903,903,903,903,903,903,903,903,903,903,903,903,903
6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001
1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130
2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817
-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951,-3951
-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365,-4365
9916,9916,9916,9916,9916,9916,9916,9916,9916,9916,9916,9916,9916,9916,9916,9916
9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180,9180
11885,11885,11885,11885,11885,11885,11885,11885,11885,11885,11885,11885,11885,11885,11885,11885
12446,12446,12446,12446,12446,12446,12446,12446,12446,12446,12446,12446,12446,12446,12446,12446
-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336,-1336
-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949,-1949
-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139,-11139
-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992,-9992
12517,12517,12517,12517,12517,12517,12517,12517,12517,12517,12517,12517,12517,12517,12517,12517
7456,7456,7456,7456,7456,7456,7456,7456,7456,7456,7456,7456,7456,7456,7456,7456
14952,14952,14952,14952,14952,14952,14952,14952,14952,14952,14952,14952,14952,14952,14952,14952
17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461,17461
-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831,-9831
7406,7406,7406,7406,7406,7406,7406,7406,7406,7406,7406,7406,7406,7406,7406,7406
11489,11489,11489,11489,11489,11489,11489,11489,11489,11489,11489,11489,11489,11489,11489,11489
-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061,-12061
1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256,1256
-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670,-4670
-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265,-12265
1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720
-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915,-1915
1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794
1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091
-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412,-2412
1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190
-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267,-16267
-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927,-18927
-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108,-1108
8242,8242,8242,8242,8242,8242,8242,8242,8242,8242,8242,8242,8242,8242,8242,8242
11491,11491,11491,11491,11491,11491,11491,11491,11491,11491,11491,11491,11491,11491,11491,11491
5237,5237,5237,5237,5237,5237,5237,5237,5237,5237,5237,5237,5237,5237,5237,5237
3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418
7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777
3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693
-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024,-11024
-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899,-10899
13973,13973,13973,13973,13973,13973,13973,13973,13973,13973,13973,13973,13973,13973,13973,13973
5879,5879,5879,5879,5879,5879,5879,5879,5879,5879,5879,5879,5879,5879,5879,5879
-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593,-13593
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483
1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410
-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317,-4317
-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192,-192
-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272,-2272
14131,14131,14131,14131,14131,14131,14131,14131,14131,14131,14131,14131,14131,14131,14131,14131
15453,15453,15453,15453,15453,15453,15453,15453,15453,15453,15453,15453,15453,15453,15453,15453
-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842,-8842
-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401,-6401
3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434
2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397,2397
10343,10343,10343,10343,10343,10343,10343,10343,10343,10343,10343,10343,10343,10343,10343,10343
7381,7381,7381,7381,7381,7381,7381,7381,7381,7381,7381,7381,7381,7381,7381,7381
-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68
19167,19167,19167,19167,19167,19167,19167,19167,19167,19167,19167,19167,19167,19167,19167,19167
21059,21059,21059,21059,21059,21059,21059,21059,21059,21059,21059,21059,21059,21059,21059,21059
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703,9703
9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,9849,9849
-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774,-8774
-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670,-3670
-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937,-4937
-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303,-4303
2775,2775,2775,2775,2775,2775,2775,2775,2775,2775,2775,2775,2775,2775,2775,2775
-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981,-7981
-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914,-1914
2958,2958,2958,2958,2958,2958,2958,2958,2958,2958,2958,2958,2958,2958,2958,2958
-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610,-2610
10763,10763,10763,10763,10763,10763,10763,10763,10763,10763,10763,10763,10763,10763,10763,10763
1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487
-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583,-13583
-123,-123,-123,-123,-123,-123,-123,-123,-123,-123,-123,-123,-123,-123,-123,-123
2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722
-502,-502,-502,-502,-502,-502,-502,-502,-502,-502,-502,-502,-502,-502,-502,-502
-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094,-4094
-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626,-11626
-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969,-7969
-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385,-8385
-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328,-4328
5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217,5217
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457
-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936,-1936
-646,-646,-646,-646,-646,-646,-646,-646,-646,-646,-646,-646,-646,-646,-646,-646
5838,5838,5838,5838,5838,5838,5838,5838,5838,5838,5838,5838,5838,5838,5838,5838
12664,12664,12664,12664,12664,12664,12664,12664,12664,12664,12664,12664,12664,12664,12664,12664
8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624
16124,16124,16124,16124,16124,16124,16124,16124,16124,16124,16124,16124,16124,16124,16124,16124
13205,13205,13205,13205,13205,13205,13205,13205,13205,13205,13205,13205,13205,13205,13205,13205
-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690,-1690
3298,3298,3298,3298,3298,3298,3298,3298,3298,3298,3298,3298,3298,3298,3298,3298
-169,-169,-169,-169,-169,-169,-169,-169,-169,-169,-169,-169,-169,-169,-169,-169
-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727,-6727
-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531,-5531
-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592,-3592
4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991
-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747,-5747
-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395,-2395
17147,17147,17147,17147,17147,17147,17147,17147,17147,17147,17147,17147,17147,17147,17147,17147
-879,-879,-879,-879,-879,-879,-879,-879,-879,-879,-879,-879,-879,-879,-879,-879
-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127,-8127
4360,4360,4360,4360,4360,4360,4360,4360,4360,4360,4360,4360,4360,4360,4360,4360
7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061
4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,4589
-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624,-10624
-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647,-3647
8590,8590,8590,8590,8590,8590,8590,8590,8590,8590,8590,8590,8590,8590,8590,8590
2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187
3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,3537,3537
-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404,-10404
-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197,-14197
-701,-701,-701,-701,-701,-701,-701,-701,-701,-701,-701,-701,-701,-701,-701,-701
-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385,-5385
-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118,-9118
-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484,-11484
2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815
1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066
-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613,-24613
-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827,-1827
-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897,-11897
12067,12067,12067,12067,12067,12067,12067,12067,12067,12067,12067,12067,12067,12067,12067,12067
-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250,-7250
2785,2785,2785,2785,2785,2785,2785,2785,2785,2785,2785,2785,2785,2785,2785,2785
25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871,25871
-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431,-12431
4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170,4170
15474,15474,15474,15474,15474,15474,15474,15474,15474,15474,15474,15474,15474,15474,15474,15474
-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190,-13190
13984,13984,13984,13984,13984,13984,13984,13984,13984,13984,13984,13984,13984,13984,13984,13984
10373,10373,10373,10373,10373,10373,10373,10373,10373,10373,10373,10373,10373,10373,10373,10373
-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523,-18523
-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199,-5199
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
-567,-567,-567,-567,-567,-567,-567,-567,-567,-567,-567,-567,-567,-567,-567,-567
4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035
11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308
-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757,-1757
2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520,2520
8756,8756,8756,8756,8756,8756,8756,8756,8756,8756,8756,8756,8756,8756,8756,8756
-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781,-3781
-524,-524,-524,-524,-524,-524,-524,-524,-524,-524,-524,-524,-524,-524,-524,-524
-898,-898,-898,-898,-898,-898,-898,-898,-898,-898,-898,-898,-898,-898,-898,-898
-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424,-5424
-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701,-3701
-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377,-6377
3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077
6414,6414,6414,6414,6414,6414,6414,6414,6414,6414,6414,6414,6414,6414,6414,6414
-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650,-2650
1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306
6376,6376,6376,6376,6376,6376,6376,6376,6376,6376,6376,6376,6376,6376,6376,6376
746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630,-11630
-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252,-6252
14583,14583,14583,14583,14583,14583,14583,14583,14583,14583,14583,14583,14583,14583,14583,14583
7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068
-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728,-7728
-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998,-2998
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327
1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786
860,860,860,860,860,860,860,860,860,860,860,860,860,860,860,860
-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116
2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170
-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212,-2212
-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750,-7750
-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133,-11133
-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472,-4472
7718,7718,7718,7718,7718,7718,7718,7718,7718,7718,7718,7718,7718,7718,7718,7718
1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861
-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004,-1004
8686,8686,8686,8686,8686,8686,8686,8686,8686,8686,8686,8686,8686,8686,8686,8686
2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432,2432
-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227,-3227
2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582
-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010,-5010
-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882,-2882
10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710
-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134,-5134
-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848,-8848
9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403,9403
-974,-974,-974,-974,-974,-974,-974,-974,-974,-974,-974,-974,-974,-974,-974,-974
-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842,-4842
-548,-548,-548,-548,-548,-548,-548,-548,-548,-548,-548,-548,-548,-548,-548,-548
-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347,-11347
-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679,-7679
-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282,-5282
2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621
19313,19313,19313,19313,19313,19313,19313,19313,19313,19313,19313,19313,19313,19313,19313,19313
9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744
-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095,-2095
-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427,-5427
-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513,-6513
-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542,-7542
-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311,-6311
12645,12645,12645,12645,12645,12645,12645,12645,12645,12645,12645,12645,12645,12645,12645,12645
7626,7626,7626,7626,7626,7626,7626,7626,7626,7626,7626,7626,7626,7626,7626,7626
